buy_inst_num,date,rank_reason,sell_inst_num,stock_name,stock_symbol
0.00,2022-01-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",485.77,恒银科技,603106
1150.41,2022-01-24,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,6416.56,明微电子,688699
0.00,2022-01-24,"连续三个交易日内,跌幅偏离值累计达20%的证券",13895.40,浙文互联,600986
1471.69,2022-01-24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2926.44,金刚玻璃,300093
10944.41,2022-02-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,金新农,002548
407.71,2022-02-10,日涨幅偏离值达7%的证券,8541.26,证通电子,002197
7114.74,2022-02-10,日跌幅偏离值达7%的证券,64450.40,东方电缆,603606
12302.55,2022-02-10,日跌幅偏离值达7%的证券,6935.41,晶澳科技,002459
243674.80,2022-02-10,"连续三个交易日内,跌幅偏离值累计达20%的证券",533403.20,药明康德,603259
0.00,2022-02-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",598.11,出版传媒,601999
5656.99,2021-11-26,"连续三个交易日内,涨幅偏离值累计达20%的证券",238.23,北京科锐,002350
1452.49,2021-11-26,日涨幅偏离值达7%的证券,0.00,天成自控,603085
2931.56,2021-11-26,日换手率达20%的证券,2715.83,永和股份,605020
596.32,2021-12-22,日振幅值达15%的证券,0.00,京能置业,600791
11101.43,2021-12-22,"连续三个交易日内,跌幅偏离值累计达20%的证券",40026.69,金开新能,600821
6292.03,2021-12-22,日涨幅偏离值达7%的证券,0.00,德赛电池,000049
610.69,2021-12-22,"连续三个交易日内,跌幅偏离值累计达20%的证券",2361.43,富临运业,002357
17.54,2021-12-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",510.51,津滨发展,000897
0.00,2021-11-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,12116.33,利元亨,688499
8684.87,2021-11-22,"连续三个交易日内,涨幅偏离值累计达20%的证券",6913.74,华阳集团,002906
1195.56,2021-11-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,822.56,聚灿光电,300708
6430.62,2021-11-09,日换手率达20%的证券,4153.15,国光电器,002045
7417.86,2021-11-16,日振幅值达15%的证券,585.11,岱美股份,603730
8890.21,2021-11-16,日涨幅偏离值达7%的证券,10175.73,古井贡酒,000596
5644.38,2021-11-16,有价格涨跌幅限制的日换手率达到30%的证券,1440.40,金盘科技,688676
1388.71,2022-02-25,日涨幅偏离值达7%的证券,171.08,银星能源,000862
1710.15,2022-02-25,"连续三个交易日内,跌幅偏离值累计达20%的证券",1629.51,广宇集团,002133
0.00,2022-02-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",132.97,淮河能源,600575
0.00,2022-02-25,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,7464.56,安旭生物,688075
2470.86,2022-02-24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1808.50,海默科技,300084
0.66,2022-02-24,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,372.84,恒泰艾普,300157
2567.68,2021-11-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",6440.22,深南电路,002916
4835.81,2021-11-02,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,0.00,阳光诺和,688621
5342.56,2021-11-02,日跌幅偏离值达7%的证券,9660.74,兴发集团,600141
684.49,2021-10-27,日跌幅偏离值达7%的证券,2524.42,银都股份,603277
12736.70,2021-10-27,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,节能风电,601016
1882.54,2021-10-27,日跌幅偏离值达7%的证券,3213.14,鲁商发展,600223
4269.63,2022-03-21,日涨幅偏离值达7%的证券,4358.21,丽珠集团,000513
0.00,2022-03-21,日振幅值达15%的证券,17204.70,中国医药,600056
30201.15,2022-03-21,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,27261.14,红日药业,300026
16349.44,2022-03-21,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,9493.46,东威科技,688700
4105.99,2022-03-18,"连续三个交易日内,跌幅偏离值累计达20%的证券",5123.70,中坚科技,002779
1445.68,2022-03-18,日跌幅偏离值达7%的证券,7059.60,江化微,603078
1976.21,2022-03-03,日跌幅偏离值达7%的证券,7669.30,八方股份,603489
1390.96,2022-03-03,日跌幅偏离值达7%的证券,14933.77,常熟汽饰,603035
5348.53,2022-03-02,日振幅值达15%的证券,1023.77,钧达股份,002865
16350.71,2022-03-02,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,12844.66,四方精创,300468
17306.44,2022-03-02,日跌幅偏离值达7%的证券,83692.62,恒力石化,600346
0.00,2022-03-02,日跌幅偏离值达7%的证券,1200.21,腾龙股份,603158
28538.76,2021-12-15,无价格涨跌幅限制的证券,11528.90,迪阿股份,301177
0.00,2021-12-15,日跌幅偏离值达7%的证券,343.93,冀凯股份,002691
14268.60,2021-12-15,"连续三个交易日内,涨幅偏离值累计达20%的证券",34988.94,许继电气,000400
6755.65,2021-12-15,日涨幅偏离值达7%的证券,0.00,南网能源,003035
0.00,2021-12-15,日涨幅偏离值达7%的证券,414.62,重庆建工,600939
0.00,2021-12-14,日涨幅偏离值达7%的证券,322.26,万林物流,603117
0.00,2021-12-08,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,1007.95,*ST猛狮,002684
3816.05,2021-12-08,日涨幅偏离值达7%的证券,7295.93,和而泰,002402
12884.82,2021-12-08,日涨幅偏离值达7%的证券,8503.97,拓邦股份,002139
1673.79,2021-12-08,日涨幅偏离值达7%的证券,52.01,欧菲光,002456
70544.60,2021-12-08,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,52616.88,中文在线,300364
0.00,2021-12-07,日跌幅偏离值达7%的证券,1769.31,合兴股份,605005
11555.19,2022-02-17,日振幅值达15%的证券,0.00,巨星农牧,603477
0.00,2022-02-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",1151.55,元成股份,603388
19.65,2022-02-17,日振幅值达15%的证券,1469.53,威星智能,002849
0.00,2022-02-17,日涨幅偏离值达7%的证券,4793.91,交建股份,603815
0.00,2022-02-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,312.35,建工修复,300958
395.86,2022-02-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1027.12,清水源,300437
533.93,2022-03-29,日换手率达20%的证券,474.05,泰慕士,001234
37006.14,2022-03-29,日涨幅偏离值达7%的证券,0.00,天邦股份,002124
2427.06,2022-03-29,日跌幅偏离值达7%的证券,11.73,顺灏股份,002565
0.00,2022-03-29,无价格涨跌幅限制的证券,1059.61,富士莱,301258
49.50,2022-03-29,"连续三个交易日内,涨幅偏离值累计达20%的证券",1148.68,联络互动,002280
0.00,2022-03-29,无价格涨跌幅限制的证券,970.44,万凯新材,301216
2088.73,2022-03-29,日振幅值达15%的证券,1319.52,嘉凯城,000918
0.00,2022-03-08,无价格涨跌幅限制的证券,2632.81,中汽股份,301215
24326.00,2022-03-08,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,65792.70,容百科技,688005
4008.32,2022-03-08,日跌幅偏离值达7%的证券,11183.44,中矿资源,002738
0.00,2022-03-08,"连续三个交易日内,涨幅偏离值累计达20%的证券",6694.61,亿利洁能,600277
0.00,2022-03-08,日跌幅偏离值达7%的证券,10734.18,融捷股份,002192
5876.93,2022-03-08,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,588.49,翰宇药业,300199
5290.83,2022-03-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",5709.44,安纳达,002136
845.60,2022-03-25,有价格涨跌幅限制的日换手率达到30%的证券,499.05,粤万年青,301111
1186.97,2022-03-25,日振幅值达15%的证券,1290.39,益盛药业,002566
2066.09,2022-03-25,有价格涨跌幅限制的日换手率达到30%的证券,1599.05,晶雪节能,301010
867.48,2022-03-25,日换手率达20%的证券,1771.84,三羊马,001317
33.12,2022-03-24,日跌幅偏离值达7%的证券,511.48,英派斯,002899
0.00,2022-04-08,"连续三个交易日内,涨幅偏离值累计达20%的证券",2811.48,北部湾港,000582
0.00,2022-04-08,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,4230.98,泰恩康,301263
876.99,2022-04-08,日跌幅偏离值达7%的证券,0.00,纵横通信,603602
1593.68,2022-04-08,日振幅值达15%的证券,106.37,莱茵体育,000558
0.00,2022-04-08,日换手率达20%的证券,9354.90,南山控股,002314
2997.59,2022-04-08,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,新疆交建,002941
2362.44,2021-12-01,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,凯众股份,603037
4354.57,2021-12-01,"连续三个交易日内,跌幅偏离值累计达20%的证券",1070.50,润都股份,002923
6714.20,2021-12-01,日涨幅偏离值达7%的证券,467.83,美锦能源,000723
0.00,2021-12-01,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,627.84,青松股份,300132
2751.03,2021-12-01,日跌幅偏离值达7%的证券,901.86,太阳电缆,002300
797.45,2021-12-01,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,2553.78,中科信息,300678
2235.43,2022-01-28,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2020.50,兆日科技,300333
805.93,2022-01-28,日涨幅偏离值达7%的证券,0.00,大东方,600327
7704.21,2022-01-28,日跌幅偏离值达7%的证券,7089.85,金科股份,000656
1851.72,2022-01-28,"连续三个交易日内,跌幅偏离值累计达20%的证券",2135.27,金莱特,002723
1318.12,2022-01-18,有价格涨跌幅限制的日换手率达到30%的证券,45.84,普联软件,300996
22286.40,2022-01-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,步长制药,603858
2627.56,2022-01-18,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3420.43,赛升药业,300485
655.22,2022-01-18,"连续三个交易日内,跌幅偏离值累计达20%的证券",0.00,泉峰汽车,603982
3146.00,2022-01-18,有价格涨跌幅限制的日换手率达到30%的证券,2517.99,中辰股份,300933
7222.40,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,宝兰德,688058
616.13,2022-01-12,有价格涨跌幅限制的日换手率达到30%的证券,265.22,山水比德,300844
2281.98,2022-01-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,395.95,光庭信息,301221
0.00,2022-01-12,日跌幅偏离值达7%的证券,344.26,卧龙地产,600173
6999.97,2022-01-12,日跌幅偏离值达7%的证券,12546.94,国机精工,002046
4165.28,2022-01-12,日跌幅偏离值达7%的证券,23689.13,华新水泥,600801
762.47,2021-12-28,有价格涨跌幅限制的日换手率达到30%的证券,1046.34,奥雅设计,300949
1106.22,2021-12-28,日跌幅偏离值达7%的证券,1137.56,九丰能源,605090
2592.71,2021-12-28,无价格涨跌幅限制的证券,619.56,优宁维,301166
4060.43,2021-12-28,"连续三个交易日内,跌幅偏离值累计达20%的证券",1273.46,三湘印象,000863
0.00,2021-12-27,日涨幅偏离值达7%的证券,611.49,龙溪股份,600592
14270.19,2022-01-05,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,0.00,迅捷兴,688655
12169.17,2022-01-05,日跌幅偏离值达7%的证券,7482.09,涪陵电力,600452
0.00,2022-01-05,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1653.21,科前生物,688526
4035.54,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",830.51,新经典,603096
12504.19,2022-01-05,日跌幅偏离值达7%的证券,489.97,卫士通,002268
1271.75,2022-01-24,日跌幅偏离值达7%的证券,399.72,仙坛股份,002746
23773.90,2022-01-24,日涨幅偏离值达7%的证券,5190.41,赣锋锂业,002460
157.41,2022-01-24,日换手率达20%的证券,0.00,沪江材料,870204
778.17,2022-01-24,日振幅值达15%的证券,960.07,云南旅游,002059
1373.42,2022-01-24,日涨幅偏离值达7%的证券,2573.55,兆新股份,002256
0.00,2022-01-24,日跌幅偏离值达7%的证券,10537.46,完美世界,002624
1051.48,2022-02-10,日跌幅偏离值达7%的证券,9368.83,爱旭股份,600732
628.63,2022-02-10,有价格涨跌幅限制的日换手率达到30%的证券,6509.71,孩子王,301078
0.00,2022-02-10,"连续三个交易日内,涨幅偏离值累计达20%的证券",2303.50,华扬联众,603825
35.93,2022-02-10,日跌幅偏离值达7%的证券,6347.11,和胜股份,002824
0.00,2022-02-10,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,11303.58,雷电微力,301050
534.98,2022-02-09,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,华依科技,688071
1103.10,2021-11-26,有价格涨跌幅限制的日换手率达到30%的证券,616.68,扬电科技,301012
0.00,2021-11-26,日振幅值达15%的证券,9593.54,通化东宝,600867
0.00,2021-11-26,"连续三个交易日内,涨幅偏离值累计达20%的证券",1905.10,亚宝药业,600351
5483.08,2021-11-26,日换手率达20%的证券,5377.12,金发拉比,002762
8448.70,2021-11-26,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3808.26,银河磁体,300127
665.57,2021-11-26,日跌幅偏离值达7%的证券,815.54,南岭民爆,002096
0.00,2021-10-19,"连续三个交易日内,涨幅偏离值累计达20%的证券",15729.16,芯能科技,603105
0.00,2021-10-19,日涨幅偏离值达7%的证券,12592.80,双汇发展,000895
0.00,2021-12-21,日涨幅偏离值达7%的证券,509.25,北辰实业,601588
26.41,2021-12-21,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,508.39,ST森源,002358
0.00,2021-12-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",557.38,威帝股份,603023
2672.08,2021-12-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",722.01,新华制药,000756
0.00,2021-12-21,"连续三个交易日内,涨幅偏离值累计达20%的证券",213.72,兰石重装,603169
1462.75,2021-10-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",189.56,长航凤凰,000520
0.00,2021-10-12,日振幅值达15%的证券,664.73,赣能股份,000899
15038.21,2021-10-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1840.26,华致酒行,300755
8266.82,2021-11-22,日涨幅偏离值达7%的证券,0.00,蔚蓝锂芯,002245
5815.28,2021-11-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,蓝特光学,688127
15228.07,2021-11-22,日跌幅偏离值达7%的证券,24672.50,金地集团,600383
29728.34,2021-11-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,5707.00,时代电气,688187
4682.87,2021-11-22,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1606.39,扬杰科技,300373
16847.25,2021-11-22,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,3918.93,帝尔激光,300776
3086.78,2021-11-09,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,明冠新材,688560
1827.85,2021-11-09,日涨幅偏离值达7%的证券,0.00,卫星化学,002648
6548.06,2021-11-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,博迁新材,605376
7834.60,2021-11-09,有价格涨跌幅限制的日换手率达到30%的证券,6255.52,中青宝,300052
906.67,2021-11-09,有价格涨跌幅限制的日换手率达到30%的证券,485.80,金沃股份,300984
971.11,2021-11-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,龙软科技,688078
4259.53,2021-11-15,日跌幅偏离值达7%的证券,0.00,黄河旋风,600172
4183.20,2021-11-15,日涨幅偏离值达7%的证券,1794.33,安洁科技,002635
0.00,2021-11-15,日涨幅偏离值达7%的证券,174.05,大业股份,603278
4398.22,2021-11-15,有价格涨跌幅限制的日换手率达到30%的证券,2850.26,久盛电气,301082
3331.58,2021-11-15,"连续三个交易日内,涨幅偏离值累计达20%的证券",5552.42,集友股份,603429
559.24,2021-11-15,日跌幅偏离值达7%的证券,7465.35,国轩高科,002074
1050.25,2022-02-24,日换手率达20%的证券,0.00,镇洋发展,603213
96.79,2022-02-24,有价格涨跌幅限制的日换手率达到30%的证券,840.72,观想科技,301213
181.71,2022-02-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",1646.11,佛慈制药,002644
1371.48,2022-02-24,日跌幅偏离值达7%的证券,28469.15,巨星科技,002444
0.00,2022-02-24,"连续三个交易日内,涨幅偏离值累计达15%的ST和*ST证券",1652.21,*ST中天,600856
1426.13,2022-02-24,日跌幅偏离值达7%的证券,620.30,中锐股份,002374
0.00,2021-11-02,无价格涨跌幅限制的证券,750.08,争光股份,301092
2884.90,2021-11-02,日跌幅偏离值达7%的证券,0.00,沧州明珠,002108
5548.11,2021-11-02,日跌幅偏离值达7%的证券,5861.28,云图控股,002539
2340.26,2021-11-02,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,29679.82,美迪西,688202
4172.59,2021-11-01,日涨幅偏离值达7%的证券,1837.65,一心堂,002727
5631.88,2021-11-01,日振幅值达15%的证券,0.00,巴比食品,605338
4277.07,2021-11-01,日跌幅偏离值达7%的证券,19879.99,安井食品,603345
222.52,2021-10-26,日涨幅偏离值达7%的证券,664.59,甘肃电投,000791
0.00,2021-10-26,无价格涨跌幅限制的证券,2465.15,华润材料,301090
2134.25,2021-10-26,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,星球石墨,688633
20445.65,2021-10-26,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,21900.06,永福股份,300712
903.99,2021-10-26,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1177.40,隆利科技,300752
21162.13,2021-10-26,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,26769.93,乐鑫科技,688018
2291.64,2022-03-18,有价格涨跌幅限制的日换手率达到30%的证券,4477.15,德石股份,301158
3382.99,2022-03-18,有价格涨跌幅限制的日换手率达到30%的证券,0.00,诺泰生物,688076
0.00,2022-03-18,无价格涨跌幅限制的证券,1239.16,康冠科技,001308
2693.96,2022-03-18,日换手率达20%的证券,2718.82,直真科技,003007
2044.72,2022-03-02,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,604.15,陇神戎发,300534
498.25,2022-03-02,有价格涨跌幅限制的日换手率达到30%的证券,62.64,中捷精工,301072
2110.31,2022-03-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",3191.75,财信发展,000838
97.12,2022-03-02,"连续三个交易日内,涨幅偏离值累计达20%的证券",556.59,瑞和股份,002620
3399.93,2022-03-01,日涨幅偏离值达7%的证券,1360.90,燕京啤酒,000729
2025.31,2022-03-01,日跌幅偏离值达7%的证券,2616.10,永兴材料,002756
0.00,2021-12-14,日振幅值达15%的证券,442.49,长久物流,603569
335.22,2021-12-14,"连续三个交易日内,涨幅偏离值累计达20%的证券",1575.73,万安科技,002590
2284.46,2021-12-14,日涨幅偏离值达7%的证券,146.42,天原股份,002386
4116.77,2021-12-14,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,华特气体,688268
13862.80,2021-12-14,日跌幅偏离值达7%的证券,0.00,江淮汽车,600418
1673.81,2021-12-14,日跌幅偏离值达7%的证券,0.00,中核科技,000777
5025.40,2021-12-07,日涨幅偏离值达7%的证券,0.00,老板电器,002508
0.00,2021-12-07,日涨幅偏离值达7%的证券,3415.24,索菲亚,002572
2217.30,2021-12-07,日跌幅偏离值达7%的证券,601.02,丰元股份,002805
0.00,2021-12-07,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1335.04,华录百纳,300291
5664.68,2021-12-07,"连续三个交易日内,跌幅偏离值累计达20%的证券",6838.34,鼎胜新材,603876
14942.36,2022-02-17,"连续三个交易日内,跌幅偏离值累计达20%的证券",11406.41,元隆雅图,002878
0.00,2022-02-16,日涨幅偏离值达7%的证券,12983.30,鑫科材料,600255
0.00,2022-02-16,"连续三个交易日内,涨幅偏离值累计达20%的证券",4079.68,英洛华,000795
309.99,2022-02-16,日振幅值达15%的证券,4444.06,华闻集团,000793
0.00,2022-02-16,日换手率达20%的证券,1629.42,瑞玛精密,002976
1.80,2022-02-16,日振幅值达15%的证券,1835.24,中化岩土,002542
0.00,2022-02-16,日跌幅偏离值达7%的证券,37994.03,浙江鼎力,603338
2850.90,2022-03-29,日振幅值达15%的证券,2358.04,美好置业,000667
2119.76,2022-03-29,有价格涨跌幅限制的日换手率达到30%的证券,1255.35,益客食品,301116
0.00,2022-03-29,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2413.37,奥泰生物,688606
1548.49,2022-03-29,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,1389.89,富邦股份,300387
356.86,2022-03-29,有价格涨跌幅限制的日换手率达到30%的证券,633.69,华融化学,301256
1072.44,2022-03-29,"连续三个交易日内,涨幅偏离值累计达20%的证券",2922.49,明德生物,002932
8051.74,2022-03-29,日涨幅偏离值达7%的证券,0.00,华润三九,000999
696.76,2022-03-08,日振幅值达15%的证券,0.00,跃岭股份,002725
0.00,2022-03-08,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,687.45,天迈科技,300807
4.67,2022-03-08,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,6088.43,雅本化学,300261
324.24,2022-03-07,"连续三个交易日内,涨幅偏离值累计达20%的证券",1649.14,瑞鹄模具,002997
179.26,2022-03-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",689.01,华森制药,002907
1507.03,2022-03-24,日跌幅偏离值达7%的证券,985.90,中南建设,000961
0.00,2022-03-24,"连续三个交易日内,涨幅偏离值累计达20%的证券",807.94,祥和实业,603500
521.18,2022-03-24,日振幅值达15%的证券,1483.28,荣安地产,000517
0.00,2022-03-24,日涨幅偏离值达7%的证券,432.30,海泰发展,600082
0.00,2022-03-24,当日无价格涨跌幅限制的A股，出现异常波动停牌,194.25,兴通股份,603209
0.00,2021-12-01,"连续三个交易日内,涨幅偏离值累计达20%的证券",133.83,华塑股份,600935
6007.46,2021-12-01,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1853.72,任子行,300311
3433.98,2021-12-01,日跌幅偏离值达7%的证券,0.00,万业企业,600641
2126.04,2021-12-01,日跌幅偏离值达7%的证券,7066.88,北摩高科,002985
890.93,2021-12-01,日换手率达20%的证券,286.39,丽臣实业,001218
746.77,2021-11-30,日涨幅偏离值达7%的证券,216.16,正裕工业,603089
1209.51,2022-01-28,日振幅值达15%的证券,691.46,三特索道,002159
0.00,2022-01-27,无价格涨跌幅限制的证券,5861.02,铜冠铜箔,301217
1010.67,2022-01-27,日涨幅偏离值达7%的证券,455.94,粤宏远A,000573
2748.03,2022-01-27,日振幅值达15%的证券,7749.94,三人行,605168
182.23,2022-01-27,日换手率达20%的证券,1086.09,深南股份,002417
37.82,2022-01-27,日振幅值达15%的证券,828.13,阳光股份,000608
873.36,2022-01-17,日换手率达20%的证券,0.00,东亚药业,605177
0.00,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3677.58,数字政通,300075
1113.05,2022-01-17,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,0.00,豪森股份,688529
3803.37,2022-01-17,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,创维数字,000810
2384.22,2022-01-12,"连续三个交易日内,涨幅偏离值累计达20%的证券",337.44,卫信康,603676
17256.88,2022-01-12,日涨幅偏离值达7%的证券,0.00,锡业股份,000960
2568.13,2022-01-12,日跌幅偏离值达7%的证券,0.00,东阿阿胶,000423
2272.38,2022-01-12,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,3435.36,安车检测,300572
1154.97,2022-01-11,"连续三个交易日内,涨幅偏离值累计达20%的证券",1225.33,海螺型材,000619
643.94,2022-01-11,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,677.25,ST摩登,002656
4835.42,2021-12-27,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,4750.24,海兰信,300065
2445.59,2021-12-27,日跌幅偏离值达7%的证券,287.00,顺钠股份,000533
16137.40,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",10451.04,攀钢钒钛,000629
0.00,2022-01-05,"连续三个交易日内,涨幅偏离值累计达20%的证券",852.37,沃华医药,002107
1533.87,2022-01-05,日振幅值达15%的证券,2086.84,东北制药,000597
490.02,2022-01-05,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,443.83,*ST当代,000673
253.23,2022-01-05,日换手率达20%的证券,0.00,盛泰集团,605138
2467.02,2022-01-05,日跌幅偏离值达7%的证券,3880.53,航发控制,000738
312.71,2022-01-24,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,299.15,海特生物,300683
10937.48,2022-01-24,日涨幅偏离值达7%的证券,1343.70,藏格矿业,000408
1200.92,2022-01-21,有价格涨跌幅限制的日收盘价格跌幅达到-15%的证券,315.38,晓程科技,300139
4344.72,2022-01-21,日换手率达20%的证券,0.00,尖峰集团,600668
3273.81,2022-01-21,日振幅值达15%的证券,4043.52,海量数据,603138
1466.00,2022-02-09,有价格涨跌幅限制的日换手率达到30%的证券,1306.26,初灵信息,300250
2345.52,2022-02-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",2001.40,远望谷,002161
7744.72,2022-02-09,日涨幅偏离值达7%的证券,0.00,铜陵有色,000630
0.00,2022-02-09,日涨幅偏离值达7%的证券,4963.18,内蒙华电,600863
0.00,2022-02-09,"连续三个交易日内,涨幅偏离值累计达20%的证券",1460.13,中瓷电子,003031
2352.03,2021-11-26,日换手率达20%的证券,143.57,华尔泰,001217
1292.05,2021-11-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,华阳新材,600281
8173.74,2021-11-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,新华医疗,600587
17763.20,2021-11-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,宸展光电,003019
742.73,2021-11-25,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,锦泓集团,603518
7513.32,2021-10-19,日振幅值达15%的证券,8425.70,山东赫达,002810
8754.60,2021-10-19,"连续三个交易日内,涨幅偏离值累计达20%的证券",28098.44,石英股份,603688
12017.30,2021-10-18,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.00,昊华能源,601101
3574.27,2021-10-18,日跌幅偏离值达7%的证券,3564.46,养元饮品,603156
1335.44,2021-10-18,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,583.25,东华测试,300354
1966.86,2021-12-20,日跌幅偏离值达7%的证券,3133.10,凯龙股份,002783
0.00,2021-12-20,日跌幅偏离值达7%的证券,25028.43,云天化,600096
962.20,2021-12-20,日振幅值达15%的证券,280.55,弘亚数控,002833
0.00,2021-12-20,无价格涨跌幅限制的证券,2678.33,百诚医药,301096
488.66,2021-12-20,日换手率达20%的证券,1547.64,中铁特货,001213
341.58,2021-12-20,日振幅值达15%的证券,230.06,永和智控,002795
5630.77,2021-09-28,日振幅值达15%的证券,0.00,神驰机电,603109
0.00,2021-10-12,日涨幅偏离值达7%的证券,965.86,奥园美谷,000615
582.27,2021-10-12,有价格涨跌幅限制的日换手率达到30%的证券,2208.00,金现代,300830
0.00,2021-10-12,"连续三个交易日内,跌幅偏离值累计达20%的证券",26707.49,林洋能源,601222
0.00,2021-10-11,"连续三个交易日内,跌幅偏离值累计达20%的证券",14705.50,中国电建,601669
10993.38,2021-10-11,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,2061.50,力量钻石,301071
8026.22,2021-10-11,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,1827.72,四方达,300179
4321.97,2021-11-22,日涨幅偏离值达7%的证券,0.00,东阳光,600673
370.63,2021-11-22,日振幅值达15%的证券,1079.90,海陆重工,002255
504.99,2021-11-19,日换手率达20%的证券,906.54,特一药业,002728
